user,item
26932,88744
26932,86332
26932,89745
26932,84152
26932,77561
26932,91542
26932,91630
26932,87306
26934,86911
26934,79293
26934,85367
26934,81229
26934,87869
26934,67923
26934,88405
26934,86644
26934,84601
26934,69406
26944,60684
26944,73017
26944,68358
26944,70286
26944,72998
26944,59315
26944,68319
26944,71535
26944,77561
26944,69122
26951,6711
26951,70
26951,903
26951,5989
26951,3176
26951,3160
26951,1645
26951,3081
26951,7438
26951,1377
26954,4848
26954,25
26954,4979
26954,3176
26954,2712
26954,509
26954,5015
26954,3160
26954,1673
26954,5956
26957,53894
26957,46578
26957,56367
26957,46976
26957,50872
26957,52973
26957,55276
26957,54503
26957,51255
26957,48774
26967,56174
26967,45722
26967,48516
26967,49272
26967,53322
26967,48394
26967,44191
26967,48385
26967,57368
26967,54272
26973,4011
26973,2502
26973,1732
26973,7438
26973,8874
26973,2542
26973,32587
26973,3275
26973,6874
26973,4878
26974,2006
26974,1552
26974,1320
26974,1777
26974,2321
26974,1954
26974,2001
26974,2985
26974,3176
26974,2353
26975,457
26975,592
26975,150
26975,1
26975,480
26975,590
26975,589
26975,356
26975,110
26975,260
26983,1210
26983,589
26983,32
26983,1196
26983,1240
26983,924
26983,1200
26983,1214
26983,260
26983,6502
26987,1959
26987,2245
26987,3263
26987,3087
26987,3100
26987,3526
26987,1693
26987,2405
26987,1589
26987,1344
26988,45447
26988,33679
26988,36525
26988,45722
26988,31685
26988,41566
26988,45499
26988,34048
26988,45720
26988,46530
26994,7254
26994,4720
26994,364
26994,74458
26994,4995
26994,1682
26994,4963
26994,79132
26994,2291
26994,7147
26995,74458
26995,67255
26995,80463
26995,76251
26995,80489
26995,64614
26995,89492
26995,82459
26995,91658
26995,68157
27007,70849
27007,71464
27007,78574
27007,71579
27007,72720
27007,8484
27007,60943
27007,81786
27007,72386
27007,70846
27010,2115
27010,2011
27010,2012
27010,1246
27010,2291
27010,2791
27010,2174
27010,2797
27010,3147
27010,1573
27016,8665
27016,5418
27016,5989
27016,4963
27016,54286
27016,7143
27016,3578
27016,5349
27016,59315
27016,59369
27022,7386
27022,26084
27022,3675
27022,4802
27022,4535
27022,4795
27022,6753
27022,3494
27022,2398
27022,2565
27023,47
27023,2858
27023,99114
27023,92259
27023,2959
27023,2028
27023,79132
27023,74458
27023,4011
27023,2762
27026,55820
27026,46578
27026,3949
27026,48516
27026,111
27026,1228
27026,56782
27026,4262
27026,4979
27026,778
27038,5378
27038,2628
27038,33493
27038,6365
27038,5349
27038,6934
27038,6333
27038,3793
27038,8636
27038,45499
27039,31685
27039,5283
27039,7293
27039,30825
27039,6287
27039,4161
27039,7325
27039,6281
27039,6188
27039,5108
27051,3740
27051,3087
27051,3020
27051,3263
27051,2478
27051,1589
27051,2371
27051,3698
27051,1378
27051,2616
27052,2144
27052,3210
27052,3361
27052,441
27052,2145
27052,3148
27052,1680
27052,1257
27052,180
27052,1271
27053,106100
27053,106920
27053,112556
27053,105197
27053,106916
27053,105504
27053,109374
27053,106766
27053,105844
27053,103980
27057,8917
27057,6281
27057,2232
27057,2387
27057,5541
27057,3020
27057,6323
27057,4161
27057,8957
27057,3298
27059,3087
27059,3479
27059,4128
27059,3740
27059,4489
27059,3526
27059,3699
27059,2413
27059,2046
27059,2137
27064,1625
27064,4011
27064,3147
27064,8798
27064,5010
27064,2542
27064,44199
27064,5418
27064,5989
27064,7254
27072,1276
27072,1136
27072,2028
27072,1197
27072,1089
27072,1201
27072,1213
27072,5952
27072,2762
27072,7153
27074,7502
27074,68358
27074,3435
27074,58559
27074,79132
27074,904
27074,81845
27074,69849
27074,26649
27074,64614
27075,55052
27075,56367
27075,55765
27075,55280
27075,56757
27075,55820
27075,54503
27075,61323
27075,55269
27075,52973
27078,4011
27078,64614
27078,2028
27078,2542
27078,2762
27078,2502
27078,3147
27078,68157
27078,63082
27078,1704
27082,1246
27082,16
27082,1732
27082,3147
27082,1573
27082,508
27082,1682
27082,2291
27082,1222
27082,4995
27083,1230
27083,4979
27083,2395
27083,1288
27083,2973
27083,1394
27083,1247
27083,2599
27083,8154
27083,1732
27095,2935
27095,950
27095,5603
27095,2203
27095,930
27095,4432
27095,2206
27095,2936
27095,905
27095,942
27098,2997
27098,5989
27098,32587
27098,6711
27098,5418
27098,2683
27098,44191
27098,1961
27098,3793
27098,47
27102,110102
27102,111759
27102,89745
27102,102125
27102,112852
27102,87232
27102,104841
27102,98809
27102,106489
27102,106487
27105,2706
27105,4022
27105,1527
27105,2987
27105,5989
27105,1923
27105,1682
27105,1704
27105,1961
27105,3114
27109,5291
27109,44555
27109,5147
27109,750
27109,1252
27109,2019
27109,922
27109,904
27109,6016
27109,1212
27116,88125
27116,81834
27116,4886
27116,78499
27116,8368
27116,76093
27116,6377
27116,68954
27116,50872
27116,40815
27118,112556
27118,109374
27118,106920
27118,111759
27118,106100
27118,99114
27118,112290
27118,112852
27118,109487
27118,115569
27119,58998
27119,62434
27119,61132
27119,61024
27119,67087
27119,63131
27119,8641
27119,56757
27119,60756
27119,60072
27121,1089
27121,4011
27121,293
27121,1527
27121,1704
27121,2959
27121,47
27121,3578
27121,3147
27121,778
27130,4848
27130,2076
27130,3676
27130,1464
27130,2318
27130,1921
27130,1273
27130,6774
27130,714
27130,2160
27132,59784
27132,59369
27132,64957
27132,47610
27132,77561
27132,73017
27132,79091
27132,60684
27132,53322
27132,59315
27134,7360
27134,5110
27134,3020
27134,8917
27134,8807
27134,3740
27134,4734
27134,2232
27134,3300
27134,5903
27135,3556
27135,6953
27135,48043
27135,1884
27135,48082
27135,55269
27135,27904
27135,5617
27135,7323
27135,30810
27138,56941
27138,4700
27138,6155
27138,69406
27138,6593
27138,8808
27138,45720
27138,5957
27138,56949
27138,80860
27140,593
27140,318
27140,527
27140,260
27140,356
27140,50
27140,296
27140,608
27140,480
27140,858
27141,111759
27141,106920
27141,112556
27141,109374
27141,112852
27141,110102
27141,104841
27141,104913
27141,105504
27141,106782
27148,60161
27148,66297
27148,62956
27148,56251
27148,60684
27148,68358
27148,70286
27148,77561
27148,59315
27148,59784
27149,87520
27149,103228
27149,103042
27149,102125
27149,93363
27149,95875
27149,86644
27149,94777
27149,86332
27149,88140
27159,6059
27159,5574
27159,4866
27159,6213
27159,5108
27159,5152
27159,7007
27159,4901
27159,7445
27159,49278
27160,7445
27160,5418
27160,8665
27160,36529
27160,8798
27160,7143
27160,51662
27160,32587
27160,44665
27160,4776
27162,106487
27162,106489
27162,110102
27162,102125
27162,104841
27162,106782
27162,98809
27162,105504
27162,106916
27162,102445
27163,905
27163,950
27163,916
27163,910
27163,899
27163,953
27163,898
27163,954
27163,955
27163,3088
27165,73017
27165,88125
27165,87232
27165,50872
27165,74458
27165,71535
27165,72998
27165,81834
27165,89745
27165,76093
27166,91630
27166,79695
27166,88744
27166,5574
27166,90405
27166,47200
27166,81229
27166,85020
27166,84601
27166,94864
27174,2951
27174,3681
27174,1201
27174,1276
27174,1266
27174,111
27174,1222
27174,1089
27174,1208
27174,1233
27176,5299
27176,6593
27176,36525
27176,4246
27176,6155
27176,33669
27176,4447
27176,8969
27176,30793
27176,45720
27184,2640
27184,2700
27184,1485
27184,1288
27184,832
27184,2617
27184,1732
27184,2406
27184,1090
27184,1653
27189,89492
27189,91077
27189,89904
27189,90866
27189,96079
27189,86882
27189,97304
27189,89804
27189,89864
27189,88810
27192,1022
27192,1907
27192,616
27192,1688
27192,2087
27192,2096
27192,2687
27192,1566
27192,2059
27192,1013
27197,1246
27197,508
27197,3448
27197,1610
27197,474
27197,6942
27197,4014
27197,4963
27197,1682
27197,1302
27199,2763
27199,1722
27199,1777
27199,1552
27199,2006
27199,2001
27199,3253
27199,2470
27199,1954
27199,3033
27204,56941
27204,66203
27204,69406
27204,59421
27204,47382
27204,65230
27204,64969
27204,63992
27204,64716
27204,56949
27206,919
27206,953
27206,899
27206,78499
27206,3088
27206,68954
27206,1225
27206,2028
27206,1291
27206,89745
27207,64614
27207,4011
27207,71535
27207,68157
27207,8874
27207,68358
27207,70286
27207,44195
27207,34405
27207,2502
27210,7438
27210,6874
27210,5989
27210,8961
27210,8636
27210,2194
27210,6377
27210,6333
27210,6539
27210,4963
27212,56941
27212,47382
27212,69406
27212,61071
27212,66203
27212,56949
27212,59421
27212,58047
27212,59333
27212,70183
27213,56367
27213,55280
27213,46578
27213,55052
27213,48082
27213,53123
27213,50685
27213,52975
27213,55269
27213,55267
27215,61248
27215,60072
27215,64497
27215,69526
27215,58025
27215,54648
27215,68791
27215,65682
27215,62081
27215,64969
27222,4148
27222,2539
27222,2005
27222,2541
27222,2273
27222,4018
27222,2161
27222,2193
27222,3717
27222,2694
27227,55577
27227,39446
27227,48877
27227,63436
27227,8861
27227,55232
27227,72129
27227,44972
27227,43679
27227,6888
27235,30707
27235,1090
27235,6870
27235,1704
27235,2194
27235,3006
27235,4262
27235,4011
27235,5989
27235,2542
27236,1136
27236,1036
27236,2502
27236,223
27236,2542
27236,3052
27236,1089
27236,1291
27236,1213
27236,2571
27237,1197
27237,4306
27237,1073
27237,6377
27237,364
27237,1968
27237,4886
27237,1265
27237,56367
27237,3114
27242,56775
27242,60126
27242,56152
27242,60040
27242,59784
27242,60072
27242,8972
27242,60074
27242,57640
27242,59501
27244,3916
27244,7386
27244,8132
27244,3034
27244,3098
27244,1610
27244,2761
27244,6377
27244,4306
27244,2501
27250,64614
27250,59369
27250,59315
27250,4011
27250,44199
27250,49530
27250,44665
27250,54286
27250,51255
27250,3275
27251,356
27251,480
27251,1
27251,318
27251,260
27251,76093
27251,88125
27251,527
27251,79132
27251,78499
27252,2355
27252,5349
27252,2797
27252,1610
27252,2115
27252,1580
27252,8972
27252,1101
27252,3114
27252,1907
27256,2683
27256,1923
27256,1517
27256,2706
27256,1393
27256,1704
27256,586
27256,2
27256,3793
27256,1961
27264,1219
27264,5291
27264,111
27264,903
27264,908
27264,1201
27264,923
27264,1945
27264,913
27264,1252
27267,648
27267,165
27267,316
27267,377
27267,349
27267,780
27267,1580
27267,736
27267,10
27267,380
27270,7147
27270,70286
27270,69122
27270,73017
27270,4878
27270,4011
27270,68157
27270,1527
27270,51255
27270,51662
27273,4011
27273,778
27273,1208
27273,4878
27273,1258
27273,2542
27273,1089
27273,32587
27273,48394
27273,1206
27277,292
27277,454
27277,161
27277,10
27277,733
27277,1580
27277,349
27277,434
27277,208
27277,185
27278,65261
27278,66097
27278,63876
27278,55442
27278,68954
27278,72226
27278,63082
27278,72011
27278,71282
27278,61236
27281,64957
27281,7293
27281,56587
27281,30825
27281,4239
27281,8529
27281,31685
27281,6188
27281,8533
27281,64716
27289,6731
27289,4533
27289,3018
27289,1241
27289,1255
27289,2159
27289,6774
27289,7360
27289,7001
27289,2455
27302,54785
27302,44397
27302,53468
27302,40732
27302,42723
27302,47997
27302,55282
27302,56174
27302,54999
27302,56145
27305,5349
27305,7143
27305,6333
27305,8665
27305,6378
27305,4963
27305,8644
27305,8636
27305,1610
27305,5418
27310,1265
27310,1073
27310,1580
27310,1721
27310,1097
27310,4306
27310,1197
27310,367
27310,500
27310,10
27311,2541
27311,3717
27311,2694
27311,2058
27311,2273
27311,5679
27311,1918
27311,3489
27311,4018
27311,5218
27320,8949
27320,4326
27320,30707
27320,6870
27320,3006
27320,40819
27320,8958
27320,33166
27320,39292
27320,8464
27324,4963
27324,8360
27324,6377
27324,5218
27324,5349
27324,6539
27324,4886
27324,45722
27324,1485
27324,3948
27336,89745
27336,88140
27336,87232
27336,86332
27336,91542
27336,95510
27336,91500
27336,98809
27336,88125
27336,91630
27340,33679
27340,45447
27340,2006
27340,1552
27340,653
27340,1544
27340,1777
27340,104
27340,6373
27340,7458
27342,1252
27342,1288
27342,923
27342,1247
27342,904
27342,1230
27342,2692
27342,1219
27342,1394
27342,1732
27345,2232
27345,7360
27345,8957
27345,3535
27345,4865
27345,4105
27345,4148
27345,6323
27345,5679
27345,3300
27353,3081
27353,5956
27353,2542
27353,41997
27353,1997
27353,8376
27353,3949
27353,45447
27353,16
27353,3160
27354,32
27354,1
27354,4886
27354,1270
27354,588
27354,1210
27354,4306
27354,6377
27354,5989
27354,1246
27356,63082
27356,4995
27356,3147
27356,1246
27356,74458
27356,356
27356,2291
27356,6942
27356,69757
27356,72011
27358,3948
27358,5299
27358,3408
27358,35836
27358,919
27358,586
27358,2617
27358,8644
27358,2054
27358,34162
27362,2959
27362,1721
27362,4993
27362,1193
27362,1704
27362,4306
27362,3578
27362,2762
27362,253
27362,4226
27364,364
27364,1097
27364,2762
27364,2028
27364,597
27364,500
27364,1580
27364,733
27364,1270
27364,231
27365,1252
27365,904
27365,908
27365,903
27365,1201
27365,750
27365,923
27365,1213
27365,111
27365,79132
27367,70533
27367,65261
27367,52885
27367,741
27367,62336
27367,6283
27367,1274
27367,26776
27367,26662
27367,27156
27377,110102
27377,112852
27377,111759
27377,112623
27377,111362
27377,112556
27377,112175
27377,106489
27377,106487
27377,106072
27395,208
27395,253
27395,1265
27395,586
27395,292
27395,454
27395,1073
27395,539
27395,2628
27395,10
27399,27773
27399,31364
27399,55721
27399,5608
27399,99114
27399,96829
27399,3949
27399,112556
27399,42632
27399,85342
27401,1225
27401,1246
27401,1258
27401,1079
27401,1220
27401,509
27401,1101
27401,337
27401,508
27401,1080
27402,1036
27402,2502
27402,2918
27402,1259
27402,1610
27402,1291
27402,589
27402,2028
27402,3147
27402,1387
27416,372
27416,431
27416,2427
27416,1513
27416,2541
27416,1271
27416,1093
27416,2020
27416,2908
27416,2076
27418,918
27418,65261
27418,73854
27418,81847
27418,72737
27418,3097
27418,76093
27418,95167
27418,1022
27418,2096
27420,53972
27420,5010
27420,8665
27420,4223
27420,6378
27420,7445
27420,7143
27420,59369
27420,4776
27420,5418
27425,2424
27425,339
27425,2671
27425,539
27425,1088
27425,1569
27425,4246
27425,597
27425,5299
27425,4018
27426,71264
27426,71211
27426,67267
27426,71282
27426,73266
27426,71520
27426,59126
27426,68073
27426,71745
27426,72011
27428,80463
27428,81845
27428,82459
27428,72011
27428,81591
27428,81932
27428,78499
27428,81562
27428,79132
27428,74458
27429,34150
27429,32596
27429,4369
27429,54648
27429,6541
27429,42738
27429,7381
27429,7439
27429,46335
27429,8972
27436,8529
27436,3948
27436,3916
27436,4963
27436,6378
27436,3147
27436,5989
27436,72641
27436,72998
27436,31685
27449,5989
27449,32587
27449,8360
27449,7438
27449,44191
27449,8636
27449,5418
27449,4995
27449,4963
27449,6333
27454,60161
27454,65261
27454,52885
27454,62956
27454,56251
27454,66297
27454,79091
27454,83132
27454,31658
27454,27731
27456,595
27456,364
27456,1907
27456,1022
27456,588
27456,2081
27456,2355
27456,8360
27456,2087
27456,2096
27457,103980
27457,106920
27457,106782
27457,106916
27457,106766
27457,106100
27457,105355
27457,102194
27457,109374
27457,105197
27459,31658
27459,26776
27459,65261
27459,6350
27459,26662
27459,55442
27459,3000
27459,7099
27459,5971
27459,5690
27461,49530
27461,44199
27461,55765
27461,44195
27461,54286
27461,46976
27461,64614
27461,44665
27461,59369
27461,54997
27468,52973
27468,53996
27468,33679
27468,54503
27468,6942
27468,6373
27468,45447
27468,44195
27468,8376
27468,33004
27469,105197
27469,107069
27469,110882
27469,104272
27469,107406
27469,103253
27469,104879
27469,102194
27469,105504
27469,101525
27470,6281
27470,1676
27470,33679
27470,6365
27470,1552
27470,2712
27470,34048
27470,163
27470,8644
27470,7254
27478,1968
27478,39
27478,3948
27478,586
27478,1393
27478,69122
27478,63082
27478,7147
27478,2918
27478,35836
27482,107069
27482,104272
27482,105211
27482,105197
27482,110882
27482,108928
27482,106841
27482,104339
27482,103980
27482,104337
27483,94959
27483,106920
27483,100714
27483,104841
27483,109374
27483,106100
27483,89759
27483,89904
27483,99114
27483,96488
27484,41285
27484,41997
27484,36517
27484,39183
27484,34437
27484,33166
27484,8873
27484,40583
27484,46723
27484,32587
27502,55765
27502,48516
27502,58559
27502,58103
27502,60072
27502,54286
27502,49530
27502,56587
27502,56775
27502,52458
27518,364
27518,500
27518,597
27518,2762
27518,595
27518,1097
27518,1580
27518,2028
27518,736
27518,1270
27529,7046
27529,4681
27529,3812
27529,4333
27529,4291
27529,4062
27529,3684
27529,5540
27529,4799
27529,1701
27530,39183
27530,37741
27530,36517
27530,41285
27530,40819
27530,33166
27530,34437
27530,34528
27530,8949
27530,36535
27531,36535
27531,37729
27531,36401
27531,34338
27531,38061
27531,41571
27531,27706
27531,40732
27531,30793
27531,37857
27532,2716
27532,1527
27532,3793
27532,1265
27532,6333
27532,2997
27532,3052
27532,32
27532,588
27532,1210
27535,48394
27535,48774
27535,32587
27535,7147
27535,31658
27535,44191
27535,46578
27535,6711
27535,4878
27535,3000
27544,107069
27544,106002
27544,103253
27544,104211
27544,103228
27544,102903
27544,102123
27544,105504
27544,103249
27544,110102
27549,661
27549,1285
27549,2005
27549,4816
27549,2080
27549,1513
27549,1282
27549,30810
27549,2161
27549,1088
27551,71535
27551,76251
27551,70286
27551,68157
27551,69122
27551,60684
27551,72011
27551,68237
27551,68952
27551,74458
27568,3196
27568,1207
27568,1250
27568,6787
27568,950
27568,908
27568,1262
27568,913
27568,905
27568,930
27575,46578
27575,48516
27575,56367
27575,5989
27575,4011
27575,7147
27575,79132
27575,68157
27575,44195
27575,74458
27584,1291
27584,5952
27584,7153
27584,4993
27584,1197
27584,59315
27584,4306
27584,60069
27584,68358
27584,1136
27589,2617
27589,2700
27589,3751
27589,4022
27589,1485
27589,1090
27589,1653
27589,1370
27589,1732
27589,3408
27590,1210
27590,589
27590,1
27590,260
27590,380
27590,780
27590,592
27590,590
27590,1196
27590,150
27599,38061
27599,36529
27599,8917
27599,49272
27599,45728
27599,41997
27599,30810
27599,54259
27599,45517
27599,37729
27610,89492
27610,88163
27610,84392
27610,89804
27610,91077
27610,80489
27610,89864
27610,88810
27610,91630
27610,84954
27614,53464
27614,34150
27614,42738
27614,51077
27614,45722
27614,43928
27614,46335
27614,45499
27614,53125
27614,52722
27616,79132
27616,78499
27616,68157
27616,68954
27616,63082
27616,81845
27616,7361
27616,4878
27616,2858
27616,4011
27617,1957
27617,1103
27617,2300
27617,3424
27617,1952
27617,954
27617,2067
27617,1104
27617,2313
27617,2109
27629,1682
27629,1584
27629,2174
27629,1101
27629,3114
27629,2355
27629,2987
27629,778
27629,2918
27629,5445
27631,90531
27631,102194
27631,89759
27631,101525
27631,78039
27631,89904
27631,90439
27631,96488
27631,90430
27631,90376
27632,111759
27632,112852
27632,112556
27632,109487
27632,110102
27632,109374
27632,106920
27632,111362
27632,112623
27632,115569
27637,76093
27637,78499
27637,3000
27637,31658
27637,50872
27637,79702
27637,68954
27637,66097
27637,71535
27637,81847
27638,36276
27638,44937
27638,49772
27638,48696
27638,51418
27638,44694
27638,33880
27638,36537
27638,50514
27638,52579
27643,87232
27643,6333
27643,3793
27643,60684
27643,70533
27643,27156
27643,70286
27643,77561
27643,1527
27643,102125
27647,64575
27647,64839
27647,63876
27647,64622
27647,60943
27647,72011
27647,64620
27647,64614
27647,71464
27647,60766
27649,1207
27649,1247
27649,905
27649,1945
27649,1219
27649,81845
27649,908
27649,1276
27649,903
27649,923
27659,2987
27659,3114
27659,4896
27659,1527
27659,5989
27659,8665
27659,2918
27659,8368
27659,1036
27659,733
27660,45720
27660,52975
27660,56152
27660,51084
27660,49286
27660,6155
27660,31685
27660,52973
27660,52245
27660,56949
27662,94959
27662,88125
27662,78499
27662,50872
27662,76093
27662,68954
27662,89745
27662,99114
27662,46578
27662,4886
27666,80489
27666,72641
27666,72011
27666,80463
27666,89492
27666,67255
27666,64614
27666,81932
27666,82459
27666,81845
27667,89745
27667,99114
27667,91529
27667,88125
27667,81845
27667,78499
27667,68157
27667,4011
27667,68954
27667,94959
27674,34150
27674,8371
27674,34048
27674,45499
27674,42738
27674,3300
27674,53464
27674,8861
27674,7373
27674,37386
27677,364
27677,1270
27677,595
27677,47
27677,648
27677,1097
27677,2762
27677,2571
27677,2858
27677,2028
27679,64839
27679,64614
27679,63082
27679,68358
27679,60069
27679,68157
27679,63876
27679,58559
27679,66934
27679,68954
27680,7001
27680,7076
27680,4329
27680,2917
27680,3384
27680,4210
27680,1387
27680,3204
27680,3551
27680,4855
27684,4809
27684,3260
27684,4835
27684,1956
27684,3072
27684,2352
27684,1271
27684,1958
27684,3546
27684,1096
27688,1022
27688,2096
27688,3675
27688,1907
27688,914
27688,26084
27688,2080
27688,2081
27688,6183
27688,1028
27695,30707
27695,33166
27695,8958
27695,7090
27695,33794
27695,33660
27695,8798
27695,5989
27695,3098
27695,6870
27696,64622
27696,63082
27696,56941
27696,64575
27696,64716
27696,55052
27696,58047
27696,62293
27696,64957
27696,56587
27719,1701
27719,1884
27719,55269
27719,61323
27719,60950
27719,48082
27719,3618
27719,55280
27719,71464
27719,55805
27720,108932
27720,106696
27720,112175
27720,106487
27720,106489
27720,110102
27720,106920
27720,112852
27720,106916
27720,109374
27728,1210
27728,380
27728,780
27728,32
27728,1
27728,589
27728,588
27728,1196
27728,527
27728,608
27729,1284
27729,1212
27729,954
27729,930
27729,1945
27729,922
27729,3196
27729,898
27729,2186
27729,950
27730,80860
27730,69406
27730,72641
27730,86548
27730,88163
27730,88405
27730,85367
27730,80549
27730,56941
27730,82167
27731,96079
27731,96610
27731,104841
27731,97752
27731,97304
27731,98809
27731,99114
27731,102125
27731,102445
27731,93840
27733,8665
27733,54286
27733,5418
27733,5989
27733,49272
27733,4963
27733,44191
27733,51662
27733,32587
27733,4022
27740,1005
27740,2042
27740,1702
27740,5313
27740,6888
27740,2381
27740,3439
27740,6156
27740,3979
27740,4388
27744,4973
27744,39183
27744,7361
27744,38038
27744,8970
27744,34072
27744,36517
27744,8873
27744,37741
27744,7147
27746,5952
27746,7153
27746,4993
27746,7438
27746,4886
27746,4306
27746,3578
27746,6539
27746,6874
27746,6377
27751,6538
27751,2712
27751,1343
27751,5015
27751,4848
27751,3176
27751,3160
27751,6890
27751,1747
27751,3418
27752,89904
27752,94959
27752,86882
27752,89492
27752,88129
27752,82459
27752,97304
27752,91658
27752,91077
27752,81562
27755,32587
27755,34048
27755,41997
27755,34405
27755,7090
27755,44191
27755,36529
27755,33004
27755,40278
27755,33166
27758,6333
27758,5349
27758,3793
27758,8636
27758,8360
27758,2716
27758,3175
27758,1580
27758,4896
27758,1527
27762,27592
27762,42632
27762,7925
27762,27741
27762,7766
27762,26776
27762,26840
27762,3030
27762,26662
27762,7844
27764,89745
27764,87232
27764,60684
27764,65514
27764,91630
27764,59369
27764,5903
27764,76093
27764,88744
27764,94864
27769,63082
27769,81845
27769,72011
27769,68954
27769,80463
27769,72641
27769,69757
27769,63876
27769,88810
27769,88125
27773,950
27773,969
27773,910
27773,1945
27773,930
27773,953
27773,954
27773,1284
27773,905
27773,1267
27777,4306
27777,2716
27777,1527
27777,1961
27777,586
27777,3578
27777,1704
27777,1036
27777,3793
27777,1923
27778,51255
27778,48774
27778,52281
27778,56782
27778,60684
27778,70286
27778,55820
27778,56367
27778,54503
27778,6502
27784,6287
27784,6059
27784,5108
27784,31685
27784,56587
27784,6155
27784,6548
27784,7173
27784,5957
27784,7293
27787,5620
27787,5957
27787,6155
27787,7161
27787,4069
27787,4025
27787,7375
27787,8969
27787,6593
27787,4447
27793,89745
27793,111759
27793,112175
27793,88125
27793,110102
27793,112852
27793,106487
27793,98809
27793,76093
27793,87232
27798,2716
27798,1527
27798,4306
27798,1291
27798,1214
27798,586
27798,1200
27798,541
27798,1036
27798,3793
27803,33794
27803,48516
27803,8665
27803,54286
27803,5418
27803,49272
27803,3578
27803,4963
27803,110
27803,44665
27809,55765
27809,53972
27809,56174
27809,54997
27809,53996
27809,49530
27809,54286
27809,51662
27809,53322
27809,51540
27813,39183
27813,30793
27813,39231
27813,32598
27813,27706
27813,8981
27813,41573
27813,41571
27813,8910
27813,37729
27815,6373
27815,45720
27815,31685
27815,7293
27815,4447
27815,6942
27815,4299
27815,4018
27815,8984
27815,33679
27816,6377
27816,4886
27816,6539
27816,60069
27816,5349
27816,4306
27816,8961
27816,4995
27816,68954
27816,4963
27820,6934
27820,6365
27820,8644
27820,6537
27820,5459
27820,3300
27820,5378
27820,8371
27820,45499
27820,56174
27827,2028
27827,1270
27827,364
27827,47
27827,165
27827,2762
27827,2571
27827,316
27827,733
27827,736
27834,64614
27834,68157
27834,57669
27834,63082
27834,64839
27834,55247
27834,69481
27834,68237
27834,74458
27834,81845
27838,1347
27838,55232
27838,5219
27838,8861
27838,7360
27838,68952
27838,54785
27838,44397
27838,39446
27838,3300
27842,8644
27842,6378
27842,5679
27842,5218
27842,4370
27842,5502
27842,6863
27842,5010
27842,6373
27842,5299
27843,56339
27843,74458
27843,88129
27843,94959
27843,67255
27843,4720
27843,89904
27843,68237
27843,86882
27843,48774
27844,6541
27844,34150
27844,8371
27844,6534
27844,8361
27844,4446
27844,4638
27844,7454
27844,33493
27844,8865
27848,39183
27848,41997
27848,36517
27848,40583
27848,40819
27848,41569
27848,34048
27848,33166
27848,37741
27848,38038
27854,55814
27854,53123
27854,55276
27854,64575
27854,63876
27854,55805
27854,60766
27854,55118
27854,64839
27854,56782
27860,68237
27860,63072
27860,70286
27860,74458
27860,79132
27860,71135
27860,82461
27860,71530
27860,74545
27860,65642
27864,4025
27864,4018
27864,5991
27864,4447
27864,2541
27864,3717
27864,3489
27864,5679
27864,5459
27864,5218
27874,2987
27874,750
27874,46578
27874,1230
27874,1206
27874,912
27874,1225
27874,919
27874,4973
27874,48394
27875,616
27875,1566
27875,2087
27875,1911
27875,2687
27875,2953
27875,1907
27875,48
27875,1688
27875,3489
27882,648
27882,165
27882,377
27882,736
27882,364
27882,344
27882,153
27882,1580
27882,733
27882,8644
27885,1219
27885,3462
27885,3629
27885,111
27885,903
27885,923
27885,1252
27885,3089
27885,908
27885,1281
27887,3578
27887,4963
27887,64716
27887,1704
27887,1721
27887,3147
27887,4995
27887,5418
27887,4306
27887,47099
27896,51662
27896,6333
27896,59315
27896,87232
27896,77561
27896,73017
27896,5349
27896,40815
27896,89745
27896,69844
27898,3018
27898,7001
27898,968
27898,2654
27898,6774
27898,65261
27898,2093
27898,2455
27898,2644
27898,2105
27902,89470
27902,82459
27902,89492
27902,89904
27902,90439
27902,90866
27902,80489
27902,87306
27902,89753
27902,80906
27904,68954
27904,60069
27904,48394
27904,70286
27904,68358
27904,59315
27904,1197
27904,2762
27904,44191
27904,5989
27914,79132
27914,81845
27914,78499
27914,80463
27914,72641
27914,76093
27914,68954
27914,80489
27914,89745
27914,92259
27919,26614
27919,68954
27919,64614
27919,2028
27919,60069
27919,2762
27919,63082
27919,78499
27919,81845
27919,1197
27922,780
27922,589
27922,480
27922,592
27922,1580
27922,5349
27922,6537
27922,8644
27922,3793
27922,380
27934,2410
27934,2409
27934,2378
27934,3438
27934,3409
27934,4343
27934,1801
27934,2402
27934,3740
27934,3638
27942,69757
27942,1251
27942,926
27942,1230
27942,26712
27942,8154
27942,2935
27942,4914
27942,3077
27942,2731
27946,34048
27946,33679
27946,8972
27946,34162
27946,32596
27946,33615
27946,31685
27946,33004
27946,27706
27946,31696
27951,588
27951,1210
27951,1196
27951,377
27951,32
27951,344
27951,780
27951,648
27951,380
27951,608
27958,65261
27958,94959
27958,52885
27958,72226
27958,81847
27958,79091
27958,83132
27958,86882
27958,66097
27958,31658
27965,1213
27965,6016
27965,48516
27965,1201
27965,1221
27965,750
27965,1222
27965,68157
27965,55820
27965,64839
27966,55442
27966,61240
27966,72226
27966,66097
27966,31658
27966,65261
27966,68237
27966,68157
27966,48394
27966,70286
27967,89492
27967,99114
27967,94959
27967,89904
27967,91529
27967,86882
27967,88129
27967,82459
27967,89745
27967,81845
27968,1084
27968,1333
27968,2973
27968,8949
27968,910
